STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,purchase,Purchases,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",EA21,Euro area – 21 countries (from 2026),2024,,145.31,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",EA21,Euro area – 21 countries (from 2026),2025,,152.97,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",EE,Estonia,2016,,163.92,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",EE,Estonia,2017,,172.95,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",EE,Estonia,2018,,183.20,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",EE,Estonia,2019,,196.04,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",EE,Estonia,2020,,207.81,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",EE,Estonia,2021,,239.09,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",EE,Estonia,2022,,292.27,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",EE,Estonia,2023,,309.43,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",EE,Estonia,2024,,328.31,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",EE,Estonia,2025,,345.43,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",ES,Spain,2016,,77.76,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",ES,Spain,2017,,82.57,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",ES,Spain,2018,,88.13,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",ES,Spain,2019,,92.69,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",ES,Spain,2020,,94.76,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",ES,Spain,2021,,98.25,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",ES,Spain,2022,,105.52,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",ES,Spain,2023,,109.76,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",ES,Spain,2024,,119.10,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",ES,Spain,2025,,134.23,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",EU,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2016,,106.71,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",EU,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2017,,111.79,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",EU,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2018,,117.15,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",EU,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2019,,122.24,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",EU,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2020,,128.89,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",EU,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2021,,139.74,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",EU,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2022,,150.91,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",EU,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2023,,150.50,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",EU,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2024,,155.57,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",EU,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2025,,164.16,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",EU27_2020,European Union - 27 countries (from 2020),2016,,104.05,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",EU27_2020,European Union - 27 countries (from 2020),2017,,109.03,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",EU27_2020,European Union - 27 countries (from 2020),2018,,114.52,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",EU27_2020,European Union - 27 countries (from 2020),2019,,120.10,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",EU27_2020,European Union - 27 countries (from 2020),2020,,126.82,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",EU27_2020,European Union - 27 countries (from 2020),2021,,137.49,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",EU27_2020,European Union - 27 countries (from 2020),2022,,148.49,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",EU27_2020,European Union - 27 countries (from 2020),2023,,148.08,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",EU27_2020,European Union - 27 countries (from 2020),2024,,153.07,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",EU27_2020,European Union - 27 countries (from 2020),2025,,161.52,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",EU28,European Union - 28 countries (2013-2020),2016,,106.69,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",EU28,European Union - 28 countries (2013-2020),2017,,111.77,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",EU28,European Union - 28 countries (2013-2020),2018,,117.13,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",EU28,European Union - 28 countries (2013-2020),2019,,122.22,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",FI,Finland,2016,,107.89,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",FI,Finland,2017,,109.06,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",FI,Finland,2018,,110.07,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",FI,Finland,2019,,110.53,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",FI,Finland,2020,,112.48,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",FI,Finland,2021,,117.65,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",FI,Finland,2022,,118.78,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",FI,Finland,2023,,111.40,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",FI,Finland,2024,,107.95,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",FI,Finland,2025,,105.30,,p,provisional,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",FR,France,2016,,101.31,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",FR,France,2017,,104.51,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",FR,France,2018,,107.57,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",FR,France,2019,,111.14,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",FR,France,2020,,116.92,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",FR,France,2021,,124.30,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",FR,France,2022,,132.16,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",FR,France,2023,,131.60,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",FR,France,2024,,126.72,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",FR,France,2025,,127.61,,p,provisional,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",HR,Croatia,2016,,91.33,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",HR,Croatia,2017,,94.82,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",HR,Croatia,2018,,100.61,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",HR,Croatia,2019,,109.63,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",HR,Croatia,2020,,118.03,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",HR,Croatia,2021,,126.66,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",HR,Croatia,2022,,145.46,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",HR,Croatia,2023,,162.83,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",HR,Croatia,2024,,179.72,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",HR,Croatia,2025,,205.00,,p,provisional,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",HU,Hungary,2016,,121.06,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",HU,Hungary,2017,,135.86,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",HU,Hungary,2018,,155.35,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",HU,Hungary,2019,,181.69,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",HU,Hungary,2020,,190.67,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",HU,Hungary,2021,,222.12,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",HU,Hungary,2022,,271.75,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",HU,Hungary,2023,,291.00,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",HU,Hungary,2024,,330.84,,p,provisional,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",HU,Hungary,2025,,391.44,,p,provisional,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",IE,Ireland,2016,,101.42,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",IE,Ireland,2017,,112.44,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",IE,Ireland,2018,,123.94,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",IE,Ireland,2019,,126.85,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",IE,Ireland,2020,,127.24,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",IE,Ireland,2021,,137.77,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",IE,Ireland,2022,,154.74,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",IE,Ireland,2023,,159.48,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",IE,Ireland,2024,,173.07,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",IE,Ireland,2025,,186.11,,p,provisional,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",IS,Iceland,2016,,152.41,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",IS,Iceland,2017,,182.17,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",IS,Iceland,2018,,197.18,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",IS,Iceland,2019,,205.90,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",IS,Iceland,2020,,219.09,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",IS,Iceland,2021,,246.54,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",IS,Iceland,2022,,298.31,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",IS,Iceland,2023,,321.53,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",IS,Iceland,2024,,347.43,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",IS,Iceland,2025,,365.31,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",IT,Italy,2016,,84.90,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",IT,Italy,2017,,84.00,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",IT,Italy,2018,,83.50,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",IT,Italy,2019,,83.40,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",IT,Italy,2020,,85.00,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",IT,Italy,2021,,87.20,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",IT,Italy,2022,,90.50,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",IT,Italy,2023,,91.60,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",IT,Italy,2024,,94.60,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",IT,Italy,2025,,98.40,,p,provisional,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",LT,Lithuania,2016,,125.18,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,TOTAL,Total,I10_A_AVG,"Annual average index, 2010=100",LT,Lithuania,2017,,136.33,,,,,
