 STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,na_item,National accounts indicator (ESA 2010),ppp_cat,Analytical categories for purchasing power parities (PPPs) calculation,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_EUR,Nominal expenditure (in euro),A01,Actual individual consumption,BG,Bulgaria,1998,,8770,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_EUR,Nominal expenditure (in euro),A01,Actual individual consumption,BG,Bulgaria,1999,,9588,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_EUR,Nominal expenditure (in euro),A01,Actual individual consumption,BG,Bulgaria,2000,,10839,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_EUR,Nominal expenditure (in euro),A01,Actual individual consumption,BG,Bulgaria,2001,,12413,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_EUR,Nominal expenditure (in euro),A01,Actual individual consumption,BG,Bulgaria,2002,,13586,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_EUR,Nominal expenditure (in euro),A01,Actual individual consumption,BG,Bulgaria,2003,,14661,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_EUR,Nominal expenditure (in euro),A01,Actual individual consumption,BG,Bulgaria,2004,,16385,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_EUR,Nominal expenditure (in euro),A01,Actual individual consumption,BG,Bulgaria,2005,,18555,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_EUR,Nominal expenditure (in euro),A01,Actual individual consumption,BG,Bulgaria,2006,,20663,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_EUR,Nominal expenditure (in euro),A01,Actual individual consumption,BG,Bulgaria,2007,,24675,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_EUR,Nominal expenditure (in euro),A01,Actual individual consumption,BG,Bulgaria,2008,,27606,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_EUR,Nominal expenditure (in euro),A01,Actual individual consumption,BG,Bulgaria,2009,,26603,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_EUR,Nominal expenditure (in euro),A01,Actual individual consumption,BG,Bulgaria,2010,,27701,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_EUR,Nominal expenditure (in euro),A01,Actual individual consumption,BG,Bulgaria,2011,,29287,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_EUR,Nominal expenditure (in euro),A01,Actual individual consumption,BG,Bulgaria,2012,,31051,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_EUR,Nominal expenditure (in euro),A01,Actual individual consumption,BG,Bulgaria,2013,,29769,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_EUR,Nominal expenditure (in euro),A01,Actual individual consumption,BG,Bulgaria,2014,,30711,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_EUR,Nominal expenditure (in euro),A01,Actual individual consumption,BG,Bulgaria,2015,,32099,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_EUR,Nominal expenditure (in euro),A01,Actual individual consumption,BG,Bulgaria,2016,,33292,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_EUR,Nominal expenditure (in euro),A01,Actual individual consumption,BG,Bulgaria,2017,,35606,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_EUR,Nominal expenditure (in euro),A01,Actual individual consumption,BG,Bulgaria,2018,,38104,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_EUR,Nominal expenditure (in euro),A01,Actual individual consumption,BG,Bulgaria,2019,,41396,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_EUR,Nominal expenditure (in euro),A01,Actual individual consumption,BG,Bulgaria,2020,,41937,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_EUR,Nominal expenditure (in euro),A01,Actual individual consumption,BG,Bulgaria,2021,,48415,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_EUR,Nominal expenditure (in euro),A01,Actual individual consumption,BG,Bulgaria,2022,,57795,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_EUR,Nominal expenditure (in euro),A01,Actual individual consumption,BG,Bulgaria,2023,,63756,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_EUR,Nominal expenditure (in euro),A01,Actual individual consumption,BG,Bulgaria,2024,,70701,,p,provisional,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_EUR,Nominal expenditure (in euro),A01,Actual individual consumption,CH,Switzerland,1995,,167467,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_EUR,Nominal expenditure (in euro),A01,Actual individual consumption,CH,Switzerland,1996,,168944,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_EUR,Nominal expenditure (in euro),A01,Actual individual consumption,CH,Switzerland,1997,,165526,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_EUR,Nominal expenditure (in euro),A01,Actual individual consumption,CH,Switzerland,1998,,171456,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_EUR,Nominal expenditure (in euro),A01,Actual individual consumption,CH,Switzerland,1999,,177976,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_EUR,Nominal expenditure (in euro),A01,Actual individual consumption,CH,Switzerland,2000,,188659,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_EUR,Nominal expenditure (in euro),A01,Actual individual consumption,CH,Switzerland,2001,,199875,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_EUR,Nominal expenditure (in euro),A01,Actual individual consumption,CH,Switzerland,2002,,206728,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_EUR,Nominal expenditure (in euro),A01,Actual individual consumption,CH,Switzerland,2003,,202971,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_EUR,Nominal expenditure (in euro),A01,Actual individual consumption,CH,Switzerland,2004,,204957,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_EUR,Nominal expenditure (in euro),A01,Actual individual consumption,CH,Switzerland,2005,,209282,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_EUR,Nominal expenditure (in euro),A01,Actual individual consumption,CH,Switzerland,2006,,211979,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_EUR,Nominal expenditure (in euro),A01,Actual individual consumption,CH,Switzerland,2007,,210263,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_EUR,Nominal expenditure (in euro),A01,Actual individual consumption,CH,Switzerland,2008,,225611,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_EUR,Nominal expenditure (in euro),A01,Actual individual consumption,CH,Switzerland,2009,,240212,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_EUR,Nominal expenditure (in euro),A01,Actual individual consumption,CH,Switzerland,2010,,268415,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_EUR,Nominal expenditure (in euro),A01,Actual individual consumption,CH,Switzerland,2011,,304192,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_EUR,Nominal expenditure (in euro),A01,Actual individual consumption,CH,Switzerland,2012,,315692,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_EUR,Nominal expenditure (in euro),A01,Actual individual consumption,CH,Switzerland,2013,,314912,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_EUR,Nominal expenditure (in euro),A01,Actual individual consumption,CH,Switzerland,2014,,322452,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_EUR,Nominal expenditure (in euro),A01,Actual individual consumption,CH,Switzerland,2015,,371061,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_EUR,Nominal expenditure (in euro),A01,Actual individual consumption,CH,Switzerland,2016,,369130,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_EUR,Nominal expenditure (in euro),A01,Actual individual consumption,CH,Switzerland,2017,,368549,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_EUR,Nominal expenditure (in euro),A01,Actual individual consumption,CH,Switzerland,2018,,361545,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_EUR,Nominal expenditure (in euro),A01,Actual individual consumption,CH,Switzerland,2019,,379183,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_EUR,Nominal expenditure (in euro),A01,Actual individual consumption,CH,Switzerland,2020,,382135,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_EUR,Nominal expenditure (in euro),A01,Actual individual consumption,CH,Switzerland,2021,,390107,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_EUR,Nominal expenditure (in euro),A01,Actual individual consumption,CH,Switzerland,2022,,444356,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_EUR,Nominal expenditure (in euro),A01,Actual individual consumption,CH,Switzerland,2023,,476424,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_EUR,Nominal expenditure (in euro),A01,Actual individual consumption,CH,Switzerland,2024,,499584,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_EUR,Nominal expenditure (in euro),A01,Actual individual consumption,CPC1,Candidate and potential candidate countries except Türkiye and Kosovo* (under United Nations Security Council Resolution 1244/99),2000,,13373,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_EUR,Nominal expenditure (in euro),A01,Actual individual consumption,CPC1,Candidate and potential candidate countries except Türkiye and Kosovo* (under United Nations Security Council Resolution 1244/99),2001,,20215,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_EUR,Nominal expenditure (in euro),A01,Actual individual consumption,CPC1,Candidate and potential candidate countries except Türkiye and Kosovo* (under United Nations Security Council Resolution 1244/99),2002,,23708,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_EUR,Nominal expenditure (in euro),A01,Actual individual consumption,CPC1,Candidate and potential candidate countries except Türkiye and Kosovo* (under United Nations Security Council Resolution 1244/99),2003,,25038,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_EUR,Nominal expenditure (in euro),A01,Actual individual consumption,CPC1,Candidate and potential candidate countries except Türkiye and Kosovo* (under United Nations Security Council Resolution 1244/99),2004,,27432,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_EUR,Nominal expenditure (in euro),A01,Actual individual consumption,CPC1,Candidate and potential candidate countries except Türkiye and Kosovo* (under United Nations Security Council Resolution 1244/99),2005,,38471,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_EUR,Nominal expenditure (in euro),A01,Actual individual consumption,CPC1,Candidate and potential candidate countries except Türkiye and Kosovo* (under United Nations Security Council Resolution 1244/99),2006,,45696,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_EUR,Nominal expenditure (in euro),A01,Actual individual consumption,CPC1,Candidate and potential candidate countries except Türkiye and Kosovo* (under United Nations Security Council Resolution 1244/99),2007,,42272,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_EUR,Nominal expenditure (in euro),A01,Actual individual consumption,CPC1,Candidate and potential candidate countries except Türkiye and Kosovo* (under United Nations Security Council Resolution 1244/99),2008,,60576,,,,,
